"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","group"
6.21847665555114,3.95143621025504,-1.82884703302693,1.27309293999302,4.8292112855949,2.92399294387824,0.43479158642921,5.814228210891,0.0823388190790522,0.547472942222704,-0.82706573281763,-0.411555309950938,0.903940787584586,3.07846935567262,-0.734785769114871,0.906593798414615,0.772068644209309,0.713671559330944,0.15546124036757,0.509661101494247,2.81804392826381,0.358992135827462,-1.08315519756847,-0.416442622019619,-4.31755002040386e-15,"T4"
-2.55554309503573,-6.54365288358355,-4.93976202069594,-3.10367987665363,1.93016435282633,1.16831544822944,-0.377682909310057,-3.59211064383485,-4.43708088311702,-2.15240599612406,1.19056521109149,-1.21077735241625,1.11955575103182,-0.877579912784137,1.52570687614278,-2.08489082791348,0.101793457562167,0.962061866567005,1.85189044293576,-1.32378126214373,1.83836086935574,-0.146151053634742,-0.194106219007793,-1.09668299462616,-3.91298415716143e-15,"T5"
-2.83755199895749,-0.483422418410691,-1.1299439021017,-0.839301131648907,3.16960707022416,3.06843008827947,2.06912170100793,1.11027499010094,0.681540326083533,-0.721936096333689,2.04181753669953,-0.1830324233256,-2.53599411787259,-0.68408422536823,0.308168919158819,-1.44839493318573,-1.73923032001399,0.458026418499091,-2.59745623656019,0.969878050504387,-0.584823027193277,2.66677997668742,1.17421731980421,-0.702084661128738,-5.57831494169756e-15,"T5"
-6.18830484518377,0.473697173189242,2.32396912296585,0.927814156157971,2.75188212078964,-3.10960398287585,0.534661327027117,-3.41284346958104,0.290246019981819,0.486503724096306,0.273274641673022,-0.846402517632945,-0.493075636643112,2.192125164454,1.970047905637,0.35676395325439,-2.81828835459282,1.71552601616793,-2.53221366217582,0.316866957929944,0.264696695756208,-1.69977041976783,-1.32482085021558,0.554557780424433,-5.98841116131177e-15,"T5"
-5.25257752013353,0.0268204656765089,1.66192854068164,-1.95886962364794,6.53954992415218,-5.12307336739743,4.00193872873584,1.99181278716179,2.49073371495904,0.857007631590727,-1.66791860261673,4.01071855175458,2.490061703471,-1.37714510797264,0.597737181453071,-0.558010710972774,-0.539411303131776,-0.480350892013025,1.50363906988166,-0.841383002630277,-0.37159140717399,0.244204739619061,0.399477866835272,0.0150763178882608,-4.60360289666508e-15,"T5"
10.5523732397832,-1.022955439098,-5.97407548407957,-3.48711992235045,-0.709892926521214,-2.10574052111269,-4.80042934729855,-0.265189210384839,4.78751384907677,-1.87850789787417,2.2001744226937,1.10360850117739,-1.23410510072693,0.655886769173961,-0.536880419062437,-1.01192974006212,-2.39745248445195,-1.6023157731346,1.33581177020502,0.888291488077446,0.459875864505944,-0.429841607226578,-0.035177728822663,0.384360026507845,-4.77348571961594e-15,"T5"
-4.81056025127711,-2.14834277372118,-5.7329928921843,3.54305828378465,1.1842478960681,3.10700702611175,-1.17302367161372,-1.20668117144015,2.02131749238469,3.45309242394393,-2.67133005947502,0.562266372508883,-2.59517283600992,-2.5939483062039,0.714360708733018,-1.60675740841355,1.89760998886234,-1.63044974132485,-0.737631848590581,0.0656953868369331,0.606635711170525,-0.274998970243579,-1.37927260937945,0.83957919219885,-4.14511899710566e-15,"T6"
-2.27731251959829,-2.21111132216956,0.997430774560674,-1.59631022625261,0.915485512177347,-4.07049913465257,2.4759740026852,1.36686692609506,1.91608710766613,-3.99173885008763,1.84409108615718,-1.46261259430271,-3.15717519108258,0.0547089742240414,-0.595333106966821,-0.00184714170803149,4.12875659565843,1.43034009102681,0.225372233307593,0.972274905022644,-0.435693832451629,-0.784289646489963,0.00742240294706377,0.293443362436286,-4.5017809286301e-15,"T6"
-4.92961241920877,-6.84484902719393,-1.29563134287781,-4.80749485475942,1.58536387349382,1.44837904703363,0.979351217283763,0.659533317194771,-2.51276259388066,-0.555242043714009,0.200900665608614,-0.918548839624022,-0.0875905329797799,0.860039462766861,-4.19389102211837,1.95189902178534,-0.865393179653651,-1.85228806180001,-0.410661483301416,-1.54204339127439,-1.31521557989772,0.213453395683212,-1.0402554610748,0.836085882597962,-5.26514746450898e-15,"T6"
-5.63179211235397,-3.73453786046331,-3.3306969585085,-2.1624186784468,0.617946677922208,2.11078341044906,-3.79004131018471,-2.10577587637748,2.26696126590087,4.83489082450562,1.77336216325598,1.12099911150419,1.00121835933129,1.89673908878068,0.357806671852499,2.44352210480722,1.61443739471839,1.72071491656524,0.597902146763822,0.339256842382639,-1.0193660612917,-0.0488705363636285,1.29535594732135,-0.518191060568173,-4.3605545231163e-15,"T6"
