"","SYMBOL","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sig"
"178","PNLIPRP3",25.7290703458544,2.20652071991744,0.574075486200718,3.84360728328671,0.000121238962657518,0.00575536376491674,"up"
"179","IVL",1639.63664596825,2.64565669886373,0.689061487711442,3.83950742574609,0.00012328140094801,0.00583940181046679,"up"
"180","LOC124903324",84.5360554625001,1.58677694464636,0.413486991207262,3.8375498586145,0.000124268008923617,0.0058602608076353,"up"
"181","IL20RB",373.574205328332,2.52225273891665,0.660905010986661,3.81636195366593,0.000135433790621915,0.0062112652218731,"up"
"182","SLC15A1",70.0386847044745,3.47833509970417,0.914593500762937,3.80314871776653,0.000142868529224249,0.00641828803278746,"up"
"183","MX1",1954.05371224519,2.41926055827073,0.636192590025365,3.80271728435925,0.00014311764742749,0.00641828803278746,"up"
"184","LINC01269",15.7068481528418,2.45203120224696,0.645809255696274,3.79683502616159,0.000146555251096085,0.00651063358751283,"up"
"185","ALPL",19.6802677357907,-2.07661245869654,0.549445632313047,-3.77946849801035,0.000157163474360627,0.00685418022226824,"down"
"186","EPHA8",14.976714963691,2.36432404061292,0.626184844983711,3.77576055944698,0.000159520173201444,0.00692879424369107,"up"
"187","KRT1",2817.09889095836,4.20892510795333,1.11672077958231,3.76900402043886,0.000163900247993171,0.00703361524237894,"up"
"188","FFAR2",42.3845878731412,2.0268822173351,0.53764220125061,3.76994628141238,0.000163282688606625,0.00703361524237894,"up"
"189","TCHHL1",46.10809576704,2.29442781955622,0.610484098324868,3.75837442097509,0.000171020834827197,0.00719528245664149,"up"
"190","VILL",309.931695174694,1.51466678090666,0.403070033759912,3.75782532573204,0.000171396455082307,0.00719697404442479,"up"
"191","BHLHA15",32.35372420635,1.68219979785648,0.44869770794345,3.74907151981371,0.000177490467706383,0.00740936374625652,"up"
"192","BICDL2",939.372079172201,1.50279733849125,0.401326290632646,3.74457735156663,0.000180697701549363,0.00751401275609436,"up"
"193","SPRR2A",551.228463341006,2.48107659078019,0.662854022313689,3.743021098552,0.000181820955672181,0.00753152943215827,"up"
"194","RNF224",28.6310042701037,2.08736685063228,0.557778081127218,3.74228913121488,0.000182351533393854,0.00753895347212317,"up"
"195","ADM2",11.6695512294762,2.37366284363517,0.635021801974446,3.73792338507881,0.000185546465829752,0.00764159408312665,"up"
"196","PLA2G2F",192.939843486845,1.51899972918888,0.406455268555092,3.73718794343291,0.000186089827003823,0.00764924103588516,"up"
"197","CYP2W1",61.5696284766945,2.07566529691715,0.556060551992578,3.73280443915549,0.000189359612835854,0.00774805597591872,"up"
"198","ID1",3287.27214935764,2.25960390016774,0.60538341169919,3.73251704044134,0.00018957586742589,0.00774805597591872,"up"
"199","LINC02593",22.034604398689,2.67217982748758,0.716244826441306,3.73081902841019,0.000190858289445632,0.0077561483269601,"up"
"200","OASL",474.095277149994,2.59772561109102,0.696229093743382,3.7311362516093,0.000190618089296709,0.0077561483269601,"up"
"201","PNPLA1",17.367220765997,2.60891182432294,0.700471867096637,3.72450621769655,0.000195697889280668,0.00787821690486923,"up"
"202","LCE2C",4.08040995176356,4.55371552164853,1.22402250338629,3.72028742041142,0.000198996180444029,0.0079712370332583,"up"
"203","LIPH",332.175708204681,1.67744291752784,0.451616523015762,3.71430811770651,0.000203760408999908,0.00809645758502042,"up"
"204","CCK",6.91896769984391,3.54270075189646,0.955382942746634,3.70814737566021,0.000208781140623612,0.008234957599928,"up"
"205","SRMS",90.8452947547652,1.54407406404435,0.417133837553542,3.70162745151587,0.000214221003396747,0.00834217798527044,"up"
"206","GBP5",164.406319346435,1.76027583707112,0.476161104636098,3.69680727789892,0.000218327957244925,0.00845607035849163,"up"
"207","CYP4F8",12.8192867909742,3.07106414543374,0.832498775531966,3.68897136631982,0.000225162555569369,0.00861196605142949,"up"
"208","LINC01925",8.28410350586775,2.53263028190868,0.687379757997679,3.68447026907829,0.000229178773154907,0.00872475399681827,"up"
"209","ATP12A",238.085179150854,3.57479521365698,0.970714650084825,3.68264269355015,0.000230828585812177,0.00875068721867824,"up"
"210","TMEM273",21.868586256504,2.6640706306601,0.724154964119135,3.67886814654469,0.000234271339084271,0.00880400132476042,"up"
"211","ALPK2",52.9390092427338,-1.51401611038526,0.412116429973947,-3.67375819129795,0.000239008930805613,0.00893452025835545,"down"
"212","DEGS2",32.8567283874908,1.73736670654647,0.473068528551798,3.67254763673471,0.000240144367234162,0.00894579459677678,"up"
"213","NHIP",11.1926165741329,1.98337587274953,0.540975399788244,3.66629586766031,0.0002460891899149,0.00913552897578549,"up"
"214","NECTIN3",49.9302410446545,-1.66234674650417,0.453521220182694,-3.66542219531539,0.000246930877171927,0.0091509427141244,"down"
